,mean frequency,RMS
8058,12.5,33.56337289367682
5802,7.0,90.2074838176897
1711,7.0,305.7098313377614
9370,1.5,47.54127010589063
2129,8.0,248.01356616908328
2532,2.5,60.201427840729
8589,1.0,38.02034817042053
1291,3.5,306.160342424419
3661,0.5,39.523912362486335
3971,1.5,36.9225990460111
8019,1.0,46.968136639375
3458,4.5,88.82321199034209
9822,5.5,73.69595477365091
3096,5.5,42.024871727942255
7300,2.5,34.271534630615825
9481,0.5,59.2957036280876
6514,2.0,66.96579336100447
5839,3.0,62.83102960520383
6232,6.0,135.41561818504357
6182,1.5,45.3184424982672
2309,1.0,99.13117444121072
901,0.5,126.79064891522462
3748,1.0,51.12693876213889
571,9.5,597.3890444343252
11497,1.5,44.71636414844402
4545,13.5,37.09399352278951
8804,7.5,86.62511555277285
7078,2.5,49.82484947292867
3366,7.5,98.70853559849829
10501,1.5,87.7892818504201
7434,1.5,74.6768788211502
11234,1.5,68.21307022278611
5630,0.5,68.84035256028982
9621,0.5,43.8185289182841
6743,1.0,57.69713150907071
10066,7.5,21.02445794857147
4452,3.5,35.120127275449185
4704,2.5,47.3621766945946
2742,0.5,40.90968162649583
11411,4.0,64.79500426826901
4378,0.5,58.860451360612245
10359,1.5,50.68146446033057
8071,10.5,46.35878780804401
8075,7.0,42.37717776483587
6895,0.5,79.4471866635314
10795,0.5,38.225597301579214
4470,4.5,35.03573092438989
3525,0.5,42.13497888112085
11334,4.0,88.13664595033669
3115,2.5,53.40231846266134
3952,8.5,62.03189939836398
10129,1.0,55.83674148102439
1321,9.5,471.34348324679183
9317,0.5,28.28159530175941
1527,5.5,289.1930178315168
4825,1.5,26.17367997507229
5487,1.0,52.70234443907595
3877,7.0,46.71634086597804
1111,5.0,339.65974616380805
1408,6.0,568.7172097347129
3137,9.0,88.08286614656537
11244,3.0,39.22809898529369
7837,5.5,26.92712060764667
7335,4.5,39.88455018863821
7011,1.5,61.68689842665135
10456,5.5,49.576536867882375
4478,1.0,14.418954539078069
7406,11.5,42.7884398633264
7774,2.5,53.375324757501474
2589,0.5,73.75272770379412
9694,6.5,90.74457628420556
2538,7.0,85.77684130291958
1320,7.5,114.24164442230555
9425,4.0,18.31775201989862
10428,11.0,62.62526899268577
5672,1.0,60.78459582693423
1629,6.0,336.2345815761018
6460,8.5,37.20854840246727
123,15.5,493.08719506147565
2634,13.0,46.47181815694863
7018,3.5,45.21970023189561
4756,4.5,39.06391247446293
9988,3.5,115.20602299521931
6675,2.5,76.43416220737787
3102,0.5,32.807283811582906
2710,8.5,47.95511817705176
6056,2.5,46.8344929145443
4326,1.5,77.06444518023535
8144,3.0,42.1176736952553
4997,11.5,108.7364799426232
10866,12.0,64.63767329192589
765,11.0,230.5429022658392
1409,9.5,408.7176031217184
10967,4.5,39.96077177995941
10620,24.0,41.394131481331385
1745,7.5,138.81703933651752
7008,1.5,38.43412713860236
6245,17.5,45.14365092402253
8629,2.5,81.41647608515736
4517,1.0,87.53282587389002
7021,3.0,88.33449168855277
7239,4.0,34.62521858008625
6819,0.5,53.07519724409887
10065,3.5,71.7439974623313
2138,5.0,489.2139317273106
8990,0.5,69.40897253777786
5966,1.0,37.75738493576456
6103,0.5,88.08989770754079
626,11.5,574.2649058830831
4591,8.0,73.0932623433925
9371,1.5,79.68772058792999
1616,10.5,168.40730828671005
9974,11.5,88.46519829059193
10398,2.0,29.32901154094269
1890,3.0,126.13887048978005
8982,1.0,73.86066577833394
6653,1.5,67.2549879074965
8199,5.5,46.89779654005612
10606,6.0,56.17152077426558
7486,1.0,42.80053436801344
11317,11.0,87.09959726514239
2276,11.5,461.748247259972
10116,5.5,89.65457801682523
8609,1.0,49.35058237213367
7374,10.5,129.2238228296886
8934,1.5,61.52188142873436
10319,2.5,56.307154123332765
5310,6.0,53.06634629758299
3593,0.5,30.236551116777523
8121,5.5,28.64352736930719
10101,1.0,74.96291726476332
5265,5.5,95.92281544782504
6704,6.5,67.370271024902
7096,7.0,45.19260539105098
824,6.0,355.79240279511134
7935,1.0,60.90853478269692
10969,11.5,45.17341261219092
116,5.5,472.19619035682615
7764,6.5,28.45601217504396
9673,2.0,44.73823060139672
10096,4.0,40.23798224120775
2371,2.0,50.98460724357157
4669,15.0,52.96556959478488
3799,1.0,86.90095441884543
1024,6.5,226.6584829012445
6557,10.5,132.62122807725297
592,7.0,370.5969562798732
10830,1.5,35.37243945017434
11045,2.5,45.89812832342676
2022,5.5,182.0372517787397
9299,0.5,69.07381129089374
7322,2.5,37.71037992259227
2508,3.0,18.8449289639481
9989,11.5,91.43501417075544
1508,2.5,501.1562987154681
127,7.0,549.8783823279131
11248,1.5,84.10568999683524
2437,8.0,32.501254483000345
8595,2.5,307.3890702795787
8342,4.5,53.23877522539376
2023,4.0,138.97585784048968
6490,2.5,44.43180233339348
10636,8.0,60.6999818201682
10634,1.0,86.04402488697284
62,4.5,167.38995918961209
6432,0.5,82.96999763657041
2544,12.5,67.46602515919587
7557,5.0,113.746329782822
7326,2.5,50.56902769976896
10812,0.5,46.26858262667282
9768,0.5,61.835625097915845
3632,0.5,54.16895678251751
10345,1.0,66.55468704146614
4332,5.5,43.40764486599682
3676,0.5,69.20764230853591
222,1.5,163.6997611983788
11318,0.5,47.799788955797176
120,2.5,393.2327958579768
6732,6.5,38.71692767099748
10572,10.0,48.66144300322638
4289,5.5,19.330164858001083
2283,10.5,650.4247598024406
8373,1.5,59.15675349759316
11206,2.0,73.96422805147094
4485,3.5,45.81666718768946
9160,0.5,66.94766787853779
8819,1.5,84.56976075166436
5641,1.5,86.38176359644002
4765,10.5,43.76019412484079
7500,0.5,52.17608408073568
11012,0.5,49.92147153592831
11392,3.0,46.59225664105839
9557,1.5,68.6934106590199
8806,1.5,44.01046351082319
5382,3.5,62.12252808839761
266,0.5,135.02506096959834
3973,9.0,74.46163218711197
1932,16.5,392.225976698223
10391,2.5,56.63743309971772
3190,1.5,44.09423170360552
1807,3.0,222.9133219910684
7820,2.0,71.82768823284653
8417,5.5,31.18780529660191
7874,2.0,53.824861566531226
6509,0.5,104.00714321547224
5604,0.5,58.93254552346267
11446,4.0,22.275145990683203
6827,1.5,41.047853409542014
2068,7.5,217.5878717520665
4966,10.0,36.40225299947106
2098,6.0,233.8515143455752
9378,0.5,44.82361263887595
2963,10.5,92.36911929437646
10681,4.0,66.89201375281095
5851,1.5,70.62136674835916
4803,0.5,69.69949798622117
10378,0.5,34.73916479008239
0,3.5,472.68264182516
10541,0.5,426.2790530329722
284,2.0,431.3064902992056
7719,2.0,43.577842079576406
9112,4.5,46.23967367829275
11077,0.5,82.40315693853907
1608,4.5,405.5517232059463
5908,5.0,61.96297801535405
10584,3.0,44.3915187124044
2354,0.5,115.98449603422218
7385,0.5,59.322373881772045
99,1.5,502.7016813864362
9114,1.5,185.31167658965464
9594,0.5,39.615843283495806
9120,6.5,50.60587505264334
4263,2.0,72.01258231530619
10661,6.0,44.14472602630466
10465,1.5,49.80993170919832
5736,2.5,29.7200725914953
4108,5.5,72.78636199307876
9738,0.5,91.21405274390976
8809,1.0,44.51649426581961
9284,5.0,78.37074475091136
4186,5.0,41.49299875054224
612,1.5,201.06445250839343
9077,0.5,28.272296579978253
7426,0.5,89.61678941645087
8969,0.5,54.4535173048996
9830,7.0,38.93672250427609
6448,4.5,45.11116369418716
3252,1.5,76.04725543103939
2903,2.5,66.45680795989792
11356,0.5,51.12593118803559
28,1.5,192.5191599636904
5618,2.5,97.57242902710786
5162,1.0,38.6480450568816
3280,11.5,61.3282782641397
3604,11.5,112.7601332752405
6007,4.5,55.28797567198721
6634,4.5,51.0360147806184
8266,11.5,130.40249253213585
4611,0.5,42.42469776520217
5405,4.0,30.278226435736787
4078,1.5,82.45134100069265
10801,4.0,81.5453047008226
10419,5.5,110.1019369649667
10194,5.5,123.03663945523505
6253,13.5,55.88950454915484
9776,1.5,233.77573387757764
9709,0.5,49.39228336744516
6437,0.5,35.20642946652287
9264,2.5,56.50636890265114
2691,6.0,132.9709789766173
1799,8.0,292.59999292442745
2820,5.5,84.71902953199918
4242,2.5,44.38490756474829
10825,3.0,45.45234347471811
3404,1.0,82.26340957368288
5696,5.0,87.25084224611388
8169,8.5,69.35942251913218
8043,5.5,80.39553404593597
10738,6.0,64.50259654415085
5719,2.5,109.57280550862632
115,6.0,315.74865693375284
7970,3.5,33.693992880779206
10030,10.5,35.9764191433083
5277,2.0,59.46945611772063
8529,9.5,56.14219269659184
1973,10.5,549.0954053351351
7303,1.0,55.03557975584976
8945,4.0,46.53259316395874
8033,6.0,27.443114103883143
1938,3.0,381.3114102693001
673,1.0,144.32475113112963
3511,2.5,18.846885104043054
9393,2.5,32.06223349060776
7738,0.5,92.5046873812349
4260,4.5,37.49107966820241
8616,1.5,89.22217594122831
3715,1.5,69.97914728465545
8856,1.5,100.3238384363046
350,2.5,249.7820123846741
8639,10.0,86.87514613297061
8901,6.5,42.35124472418136
7185,0.5,66.88773243278621
1924,5.5,201.09490092910733
1221,3.5,530.3335611057971
3922,7.5,55.92697613992956
5245,16.0,50.47137667313276
387,4.5,118.40725413601672
3547,0.5,68.58193947297642
1337,3.5,296.7356589113133
4850,3.5,32.69824602281826
6282,1.5,63.27791657887055
4547,7.5,46.62648183804725
5290,1.5,37.40129588120912
3205,2.0,48.86505353554061
9800,5.0,78.22228942251691
9022,4.0,49.16478192008992
7246,0.5,45.44849205075455
5046,0.5,50.62225590556736
8778,0.5,97.40352298075516
3418,0.5,87.33815948119413
6540,4.0,25.60648149456012
1734,8.5,180.12468961414964
8063,1.5,36.89385773108106
11482,5.5,91.07664933827716
3191,6.5,52.98488876557164
9198,1.5,127.171177162049
8592,6.5,53.37252080015052
6102,3.0,32.042688506408915
1253,8.0,166.11511651139324
6573,2.0,79.75123982676539
21,16.0,481.7634598534845
9497,1.0,22.99977708791436
6910,5.5,72.11033822487765
8429,2.0,97.02196010279064
3107,2.0,38.35908541133052
3665,6.0,60.4994067959038
8863,8.5,87.02551877448792
11324,10.0,43.86103098494722
6037,2.5,44.37195742210107
9037,2.5,35.48187394862693
4790,0.5,57.22171961163436
100,1.5,132.37132608216177
9545,5.0,82.01798404637394
11296,11.0,108.96852371284218
3451,0.5,56.59014345217283
9061,1.5,77.63190010596482
3686,1.0,141.13865564467977
8156,0.5,34.53050055747817
604,2.5,333.809153963056
4930,6.0,89.81767556416722
4998,8.0,56.31426884014388
4723,1.5,47.68981911955895
3868,0.5,40.12799346310503
9094,0.5,72.3819654733225
7828,6.0,101.18950015395002
1747,10.0,299.55094810033984
7845,4.5,47.00221279697904
3310,4.0,20.92662964084279
6844,1.5,92.64198878444644
2051,7.5,394.0764501148937
4047,0.5,91.26592059316968
7458,3.5,58.64970661424915
2757,7.0,77.11372993021412
11469,2.0,51.96498689772999
7288,1.5,57.95480795952136
8888,12.5,50.979957382166376
1179,8.5,501.808697363846
6874,2.5,22.10772409914124
4720,5.5,119.9383060811891
9354,0.5,41.45640241001684
2173,6.0,125.1779046497424
5576,1.5,40.52655138532639
9282,1.0,87.52986376535297
9040,7.5,52.22988080800826
9961,0.5,38.99506679536528
3808,1.5,58.13414746568922
4876,1.0,35.198072346010655
3745,10.0,84.1476334708826
7794,10.0,59.788972155458985
8797,5.5,68.5520267467983
8366,1.0,38.34324062416347
7676,2.5,61.71299814970101
10461,2.0,109.72377204755472
2463,5.5,86.82199090938165
8292,0.5,30.28896476802649
9435,1.5,58.046406037809525
8933,0.5,63.85691096604188
8526,10.5,83.31628894703753
7282,7.0,44.24420645335952
5801,2.5,40.25274762555036
2881,1.0,120.51029601371204
3292,5.0,75.06164784070825
4690,0.5,85.76206524995477
2987,0.5,43.75804055577957
6310,1.0,41.71238832581695
5534,1.5,78.48989472676563
7853,1.5,37.1688306603295
5638,1.5,33.36546709595491
4702,2.5,78.27253569260421
6029,4.5,30.905989318920856
4043,3.0,56.45856299922537
3466,1.5,80.38356534842804
4736,1.5,43.80628633719423
6959,9.5,85.98821514911941
9660,5.0,42.93958669420038
1838,18.5,510.0249266273659
3123,3.0,142.0280424555306
8652,4.5,35.79738309875109
1562,3.5,90.32542078852995
10167,1.5,43.75297422925954
3290,3.5,43.97031580367601
6729,11.0,36.70862892427338
4515,1.0,31.15295870278616
8930,5.0,84.47277610179358
9630,2.5,62.71846583767216
7373,1.5,58.454576382007936
7666,10.0,62.33973201337972
497,8.5,304.60991399990786
10942,10.5,109.35884702151444
3945,8.5,41.51725097963797
375,7.5,442.75884135899815
9401,2.5,42.83081268928947
5037,2.0,72.73325556335114
404,1.5,238.09599868507607
3778,1.5,69.57109813214464
2467,14.0,37.54385456536129
93,7.5,406.8372636350206
3204,12.0,47.01884699411769
10413,1.5,73.98554810315999
6834,0.5,75.59547783783928
10041,0.5,68.7084675685974
827,8.5,578.5692600474683
4524,5.0,21.15088327425713
5985,0.5,62.90976222808151
6598,11.0,109.94845871688584
6176,2.5,31.348298523404743
6862,3.5,33.04522380626662
6995,1.5,60.93110543371915
8535,5.5,40.54601094936776
2683,4.0,56.186809123950525
10978,1.5,50.933023192841205
2547,1.5,121.91381993928128
691,6.5,101.54280818714464
7528,0.5,29.36939773705787
8192,2.0,49.3831282866426
9774,3.0,43.84127754967344
1707,5.5,339.37872494502733
7644,1.0,56.95087658456189
10213,2.5,50.94715207631826
2003,5.5,547.0849436302145
1131,3.5,122.33684527131432
11251,1.5,93.40604874100096
2304,0.5,50.98681470181776
5343,3.5,52.71458656499878
8787,1.5,26.443529528152062
10567,0.5,67.78927813798248
8020,2.0,73.67630719700533
6246,4.5,43.537099167333714
3395,1.0,86.15326606639037
7788,2.5,62.96833514131329
10453,5.5,53.92714269039293
1731,3.5,134.88450101209276
9351,4.0,54.04455988464519
6996,0.5,31.324372437349005
2120,6.5,203.89177510883377
606,5.0,273.0774987297562
10877,9.5,39.11065157225394
1671,14.0,274.8663498027837
11259,2.0,55.97196912852897
1971,8.0,177.05534919817447
4461,0.5,41.86774074205282
10488,2.0,38.3026980732102
736,4.5,322.5410811407401
4122,1.5,32.55261666229767
6980,3.0,75.28023491947438
7452,5.5,41.30571521442281
4776,0.5,92.75880707007018
7033,1.0,88.82414101663888
5346,3.0,76.94863406946384
4099,6.0,67.4735733859468
9029,3.0,49.37034194800052
292,6.0,466.4988250881172
8890,0.5,31.673204677317543
4903,1.0,88.64977835914199
7296,8.0,49.43381583933714
3969,1.0,80.91311167310896
11160,1.5,37.64068013175705
7396,6.0,49.77914602427657
11427,2.5,76.6363960989245
5763,1.5,85.69858266221502
1963,6.5,374.76118046405566
10466,1.5,466.475124206968
8010,7.5,21.275627928453723
3441,5.5,81.91416346262257
5394,2.5,39.19068966285232
10060,2.5,47.82262964591136
2387,1.5,66.41944354229979
2671,7.5,17.292887130623967
3516,3.0,19.648261989772784
2502,0.5,55.93539625932313
3988,1.0,73.30651883103576
3999,5.5,89.30237980626552
63,3.5,337.7063431722152
1384,1.5,460.5915248182222
4333,0.5,55.54304883095183
650,7.5,85.49362355151845
1967,5.5,287.3842302576487
112,10.5,513.856697025664
3024,10.5,60.81888295124714
5444,2.5,81.6906261356681
804,1.0,210.0456935035208
5652,9.0,50.01722359597741
8769,2.5,73.82043445394201
5930,5.5,66.67394939062595
8318,1.0,51.24221072666801
3331,1.0,63.39162442211904
7152,1.5,23.32328420136195
8053,2.0,86.7871042542828
11381,2.0,74.2608268884494
3793,7.5,48.194916744403656
11188,2.5,47.53866128117461
9592,1.5,41.12965399198004
851,7.5,121.0808561683834
11213,2.5,25.08879737863595
6838,3.0,66.72010390897934
3057,2.0,64.71183117290067
2665,1.5,81.45919883118634
4950,1.5,48.3656473113278
2679,0.5,35.040538743985515
3893,1.5,72.86643991856779
5491,1.0,39.21263024962429
2977,0.5,38.41819891421903
1053,6.5,288.89112825487564
10937,6.0,81.71511105664607
10597,3.0,42.564989372869576
7521,12.5,28.090829937232183
8345,1.0,48.43806955310306
7734,0.5,38.03042187882288
5662,8.5,121.635040213799
10583,0.5,44.69459624600887
2353,6.5,54.05528763306833
2660,1.5,38.18562035063068
1028,3.5,495.9681312413442
8472,3.5,21.921624419451675
2711,7.5,69.91491760078817
3821,0.5,48.2796470203154
7026,5.5,24.888864305272147
3128,3.5,37.05345457705327
5593,4.0,53.58339458994036
9671,2.5,40.75914750664874
7377,2.0,61.73941900742993
7942,6.0,47.41578677969501
5896,5.5,68.44848299428374
8015,2.0,81.40670285382679
8696,2.5,33.39672601608951
903,1.5,139.57398736590838
2040,1.5,123.67039145509426
9864,2.0,77.40250924550186
3751,0.5,72.24525895452413
8742,1.5,67.45837837140765
1862,2.0,275.5472936451314
1805,6.5,157.8734257393799
7468,3.5,36.03639924177359
11394,3.5,38.12381529921618
945,5.5,364.8319015742045
4259,1.0,43.56947128580975
9882,0.5,81.15043178027459
2107,5.5,169.9330563849887
11401,11.5,62.19506863490063
5610,12.5,41.30463947533618
8641,1.5,22.384174533166284
11095,8.0,64.16810274705222
941,5.5,248.8530035639765
6930,1.0,69.84974107414429
1020,2.0,111.79032672122172
9724,5.5,78.272548169042
1847,5.0,594.1037408422981
3898,1.0,45.24239728085538
437,3.5,340.78566165186584
5410,2.0,31.08208795120189
4882,1.5,79.41632167531748
739,9.0,489.7864235793559
11059,1.5,38.41207873792761
7601,5.5,48.06887453663493
5102,8.0,37.01897871573782
586,5.5,291.12667386272767
2989,10.5,114.4863891507687
4444,13.0,53.87463293813472
6567,2.5,83.77802702678072
9220,0.5,54.37606410596716
5259,1.5,44.70730548872857
11405,1.5,129.8754060388263
5637,1.0,60.6944672880074
6797,2.5,35.73646214390143
573,1.5,278.0707987916477
647,2.0,137.14928639191857
595,9.0,321.0691596423386
7034,12.5,58.45271777123584
5347,5.5,74.45692704090735
3396,2.0,59.4631171793701
7444,1.0,67.44569212869528
9500,1.0,42.29657773722656
4566,4.5,34.18420059490202
7594,1.0,46.781349156541545
8473,0.5,57.14056731949509
5028,1.5,48.895186448284456
732,4.5,571.8114735890887
10955,2.0,49.85269806044855
10100,2.5,48.29807049232143
5240,4.5,48.12865753146716
5713,3.5,78.52487352246261
3085,6.0,62.031694740219294
9303,2.0,76.90906257555088
6599,0.5,36.78334743382527
4680,0.5,32.5074135174386
2195,2.0,128.61174501977356
8352,1.0,89.26310740585944
2798,1.0,58.86188232979175
6011,1.0,94.40019065708368
9144,9.0,49.68252235287325
9523,8.0,50.77640842304377
9411,1.5,54.246692187462
5311,3.5,62.86444524977931
6772,6.0,53.080813425438855
7704,0.5,80.59549181425255
8798,1.0,43.90250762520576
8356,2.0,56.04669858140621
6250,5.0,77.67184199607024
1040,4.5,129.49779988780216
8150,6.5,88.97617526970352
3968,3.5,21.571839010182927
6761,5.0,61.02110050655634
8401,2.0,47.291736072819845
3612,6.5,42.8447870953982
329,1.5,227.705361037707
2546,5.5,103.79347733600603
1429,9.0,94.32463215125068
6237,1.0,67.82629108036757
433,10.5,395.98262371125577
5203,2.0,68.36355165812043
6187,1.5,50.525988246458375
9052,0.5,48.73743327611488
4370,1.0,40.056813900306025
967,5.5,196.3320775318408
6854,1.0,40.61011746627926
423,8.5,344.6108900301088
6235,1.5,63.812002630285
11005,0.5,38.41123975926513
4652,7.5,51.48881098112482
9100,3.5,33.08142033065917
6213,2.5,29.459635387891343
2562,1.0,44.73874902210052
4605,5.5,40.75590687633512
4317,0.5,54.67413676016065
5393,4.5,67.98672535295952
8338,1.0,47.83195580460567
3361,0.5,58.81563820001446
1777,5.0,289.3777529229204
5149,0.5,62.35325742042272
5918,1.5,41.96247858950898
3186,5.0,54.67786522270689
8700,5.5,115.72150111501536
8039,6.0,91.73460254826148
4419,1.0,54.45295686846354
9753,1.5,32.69962729145395
2852,1.5,116.02702700704586
6004,2.0,55.95251195210096
168,1.0,139.7076362723688
3419,8.0,46.94664316740335
9584,0.5,45.002728866911504
10449,1.5,101.81533432979288
6273,3.5,45.93886052407047
10429,6.0,37.86465282547498
136,4.0,280.77870320909534
5374,1.5,56.09242686461783
894,4.5,219.85487933805337
8389,2.5,62.66237890847067
1483,4.5,393.5716492157511
1792,3.5,373.4142193318551
6180,2.5,34.58811776643823
4863,0.5,68.97341185535736
6177,8.0,87.6541248628309
5208,0.5,50.18640059505663
11402,1.5,81.08461232236823
11042,6.0,101.64625152566498
10581,11.5,93.49449557661136
5181,3.5,38.31299704000589
1447,7.5,562.2801119694758
199,17.0,159.0799612837244
1823,10.5,238.1707397425873
9987,6.5,99.1062428068043
6066,4.0,29.87361888805489
8922,1.5,38.51365043112961
3886,7.0,91.59665265359727
8067,1.5,64.94881548429116
2121,6.5,655.931727880749
807,7.0,483.7050134524786
10787,1.0,38.76931852114182
5661,6.5,96.02343718218616
2997,4.5,41.82085468661239
1198,1.5,465.3684050743091
4403,3.5,35.61301196323824
9013,1.5,30.564337240278903
10903,10.5,41.34118118436809
1241,11.0,190.7450723274064
4051,0.5,88.56665149937926
8962,5.5,52.033403671643946
623,3.5,164.21437613109578
1162,4.0,161.26299608481173
6356,4.5,40.12563886757755
7179,9.5,65.40690321580169
2603,4.5,67.7265728637955
2775,1.0,40.03834221913103
